Time,GHI_1_Feb_MPT_1,GHI_2_Feb_MPT_1,GHI_3_Feb_MPT_1,GHI_4_Feb_MPT_1,GHI_5_Feb_MPT_1,GHI_6_Feb_MPT_1,GHI_7_Feb_MPT_1,GHI_8_Feb_MPT_1,GHI_9_Feb_MPT_1,GHI_10_Feb_MPT_1,GHI_11_Feb_MPT_1,GHI_12_Feb_MPT_1,GHI_13_Feb_MPT_1,GHI_14_Feb_MPT_1,GHI_15_Feb_MPT_1,GHI_16_Feb_MPT_1,GHI_17_Feb_MPT_1,GHI_18_Feb_MPT_1,GHI_19_Feb_MPT_1,GHI_20_Feb_MPT_1,GHI_21_Feb_MPT_1,GHI_22_Feb_MPT_1,GHI_23_Feb_MPT_1,GHI_24_Feb_MPT_1,GHI_25_Feb_MPT_1,GHI_26_Feb_MPT_1,GHI_27_Feb_MPT_1,GHI_28_Feb_MPT_1,GHI_29_Feb_MPT_1
9:38:00,837.0709,274.2335,580.8003,995.1444,759.2317,,,759.2317,756.8367,706.5405,,,,,343.3030,794.3871,779.7501,756.8367,294.0696,109.1118,,,,,854.2655,596.1230,827.6529,782.4114,345.9642
9:39:00,845.4536,288.6039,663.4296,989.1567,761.6268,,,761.6268,753.2441,705.3430,,,,,244.8362,797.0483,777.0889,753.2441,291.4083,115.7650,,,,,867.5718,,856.9268,785.0726,323.3435
9:40:00,831.0833,250.2830,742.4663,979.5765,764.0218,,,764.0218,762.8243,710.1331,,,,,235.5218,798.3790,771.7664,762.8243,300.7228,123.7487,,,,,709.2266,,765.1132,787.7339,306.0453
9:41:00,832.2808,249.0855,724.5034,971.1939,764.0218,,,764.0218,748.4540,712.5282,,,,,256.8119,797.0483,770.4357,748.4540,311.3678,127.7406,,,,,683.9446,,824.9916,790.3952,298.0615
9:42:00,834.6758,256.2706,653.8494,973.5889,764.0218,,,764.0218,775.9971,708.9356,,,,,226.2074,802.3709,773.0970,775.9971,311.3678,130.4019,,,,,915.4746,,839.6285,790.3952,299.3921
9:43:00,341.2950,269.4434,605.9483,969.9963,767.6144,,,767.6144,783.1823,710.1331,,,,,224.8767,801.0402,779.7501,783.1823,306.0453,126.4100,,,,,733.1780,,899.5070,795.7177,303.3840
9:44:00,328.1222,286.2088,512.5413,968.7988,767.6144,,,767.6144,792.7625,713.7257,,,,,216.8930,805.0321,785.0726,792.7625,292.7390,123.7487,,,,,975.3530,,975.3530,795.7177,292.7390
9:45:00,377.2208,316.1469,499.3685,952.0335,770.0095,,790.3674,770.0095,574.8126,714.9232,,,,,227.5380,807.6934,791.7258,574.8126,274.1101,119.7568,,,,,601.4455,,982.0061,798.3790,282.0939
9:46:00,755.6391,540.0844,531.7017,947.2434,772.4045,,790.3674,772.4045,834.6758,712.5282,,,,,236.8524,813.0159,794.3871,834.6758,256.8119,114.4343,,,,,347.2949,,773.0970,803.7015,288.7471
9:47:00,798.7501,364.0480,570.0225,940.0582,774.7996,,786.7748,774.7996,180.8265,714.9232,,,,,235.5218,815.6772,795.7177,180.8265,234.1912,114.4343,,,,,464.3904,,685.2753,805.0321,312.6984
9:48:00,802.3427,349.6777,671.8123,930.4780,775.9971,,786.7748,775.9971,217.9498,717.3183,,,,,239.5137,818.3384,795.7177,217.9498,208.9092,118.4262,,,,,447.0922,,428.4634,806.3627,473.7049
9:49:00,796.3550,343.6901,555.6522,923.2928,775.9971,,792.7625,775.9971,797.5526,718.5158,,,,,259.4732,823.6610,799.7096,797.5526,182.2965,114.4343,,,,,658.6627,,395.1976,810.3547,409.8345
9:50:00,803.5402,346.0851,556.8497,918.5027,778.3921,,790.3674,778.3921,807.1328,717.3183,,,,,287.4164,820.9997,803.7015,807.1328,158.3452,115.7650,,,,,1005.9580,,375.2381,814.3466,349.9561
9:51:00,784.3798,354.4678,502.9611,914.9101,779.5897,,795.1575,779.5897,793.9600,724.5034,,,,,436.4472,822.3303,809.0241,793.9600,151.6920,115.7650,,,,,924.7890,,369.9156,815.6772,337.9804
9:52:00,771.2070,374.8257,592.7755,912.5151,783.1823,,795.1575,783.1823,807.1328,726.8985,,,,,971.3611,831.6448,809.0241,807.1328,151.6920,117.0956,,,,,1032.5700,,372.5768,818.3384,320.6822
9:53:00,768.8119,404.7639,668.2197,908.9225,786.7748,,793.9600,786.7748,731.6886,734.0836,,,,,943.4178,835.6367,815.6772,731.6886,145.0389,118.4262,,,,,750.4763,,381.8913,819.6691,304.7146
9:54:00,783.1823,437.0971,905.3299,906.5275,790.3674,,799.9476,790.3674,299.3816,737.6762,,,,,958.0548,838.2979,810.3547,299.3816,122.4181,126.4100,,,,,315.3597,,403.1814,824.9916,290.0777
9:55:00,786.7748,465.8377,759.2317,899.3423,792.7625,,802.3427,792.7625,819.1080,738.8738,,,,,964.7080,836.9673,810.3547,819.1080,95.8055,133.0632,,,,,457.7373,,412.4958,828.9835,283.4245
9:56:00,792.7625,476.6155,555.6522,890.9596,795.1575,,802.3427,795.1575,817.9105,741.2688,,,,,970.0305,836.9673,819.6691,817.9105,71.8541,139.7163,,,,,1021.9250,,445.7616,832.9754,290.0777
9:57:00,785.5773,440.6897,498.1710,877.7868,796.3550,,810.7253,796.3550,831.0833,742.4663,,,,,972.6917,839.6285,824.9916,831.0833,54.5559,143.7082,,,,,1031.2400,,493.6643,830.3142,282.0939
9:58:00,774.7996,425.1219,480.2081,859.8239,799.9476,,815.5154,799.9476,849.0461,738.8738,,,,,968.6998,843.6204,827.6529,849.0461,50.5640,149.0308,,,,,662.6545,,476.3661,831.6448,280.7633
9:59:00,786.7748,416.7392,490.9858,839.4659,801.1451,,821.5031,801.1451,872.9967,741.2688,,,,,966.0386,846.2817,831.6448,872.9967,47.9027,153.0226,,,,,1009.9490,,621.4050,835.6367,275.4407
10:00:00,792.7625,419.1342,645.4667,829.8857,803.5402,,822.7006,803.5402,861.0214,747.2564,,,,,962.0466,850.2736,831.6448,861.0214,39.9190,157.0145,,,,,316.6903,,572.1716,834.3060,270.1182
10:01:00,792.7625,425.1219,619.1211,833.4783,804.7377,,825.0956,804.7377,849.0461,755.6391,,,,,960.7160,855.5961,835.6367,849.0461,29.2739,159.6758,,,,,666.6464,,586.8085,836.9673,266.1263
10:02:00,785.5773,432.3070,650.2568,843.0585,809.5278,,827.4907,809.5278,843.0585,753.2441,,,,,954.0629,856.9268,842.2898,843.0585,37.2577,155.6839,,,,,315.3597,,653.3402,838.2979,263.4651
10:03:00,785.5773,450.2699,663.4296,847.8486,811.9229,,823.8981,811.9229,839.4659,753.2441,,,,,959.3854,855.5961,840.9592,839.4659,34.5964,153.0226,,,,,974.0223,,746.4843,839.6285,266.1263
10:04:00,791.5649,609.5409,584.3928,855.0338,814.3179,,825.0956,814.3179,847.8486,760.4292,,,,,979.3449,862.2493,843.6204,847.8486,61.2091,147.7001,,,,,258.1426,,896.8457,846.2817,280.7633
10:05:00,799.9476,1007.1200,601.1582,856.2313,816.7130,,825.0956,816.7130,857.4288,756.8367,,,,,963.3773,866.2412,846.2817,857.4288,77.1766,142.3776,,,,,568.1797,,778.4195,846.2817,314.0291
10:06:00,772.4045,627.5038,605.9483,857.4288,819.1080,,826.2932,819.1080,852.6387,750.8490,,,,,972.6917,871.5637,851.6043,852.6387,94.4749,141.0470,,,,,274.1101,,835.6367,847.6124,355.2787
10:07:00,779.5897,476.6155,787.9724,857.4288,821.5031,,827.4907,821.5031,835.8734,756.8367,,,,,967.3692,876.8862,852.9349,835.8734,99.7974,141.0470,,,,,299.3921,,554.8734,850.2736,513.6238
10:08:00,787.9724,473.0229,807.1328,856.2313,822.7006,,827.4907,822.7006,826.2932,756.8367,,,,,996.6431,880.8781,852.9349,826.2932,115.7650,141.0470,,,,,357.9399,,726.5248,854.2655,534.9139
10:09:00,795.1575,532.8992,815.5154,857.4288,825.0956,,828.6882,825.0956,821.5031,760.4292,,,,,1004.6270,880.8781,855.5961,821.5031,109.1118,146.3695,,,,,1027.2480,,524.2689,856.9268,475.0355
10:10:00,801.1451,469.4303,623.9112,856.2313,825.0956,,832.2808,825.0956,823.8981,759.2317,,,,,1009.9490,883.5394,856.9268,823.8981,125.0794,150.3614,,,,,1015.2720,,743.8231,858.2574,494.9950
10:11:00,798.7501,504.1586,628.7014,859.8239,827.4907,,838.2684,827.4907,844.2560,768.8119,,,,,1023.2560,879.5475,855.5961,844.2560,154.3533,155.6839,,,,,964.7080,,794.3871,858.2574,650.6788
10:12:00,808.3303,682.5900,742.4663,856.2313,829.8857,,840.6635,829.8857,880.1819,767.6144,,,,,1023.2560,884.8700,855.5961,880.1819,146.3695,161.0064,,,,,1036.5620,,738.5006,862.2493,786.4033
10:13:00,820.3055,568.8250,821.5031,857.4288,832.2808,,841.8610,832.2808,856.2313,773.6020,,,,,1024.5860,892.8538,855.5961,856.2313,139.7163,167.6596,,,,,1059.1830,,775.7582,863.5799,1124.3840
10:14:00,810.7253,967.6013,702.9479,857.4288,835.8734,,840.6635,835.8734,865.8115,743.6639,,,,,351.2867,894.1845,860.9186,865.8115,151.6920,174.3127,,,,,1012.6110,,807.6934,866.2412,1043.2150
10:15:00,807.1328,644.2692,877.7868,859.8239,839.4659,,844.2560,839.4659,869.4041,702.9479,,,,,322.0129,894.1845,863.5799,869.4041,147.7001,179.6353,,,,,1057.8520,,886.2007,864.9105,844.9511
10:16:00,802.3427,650.2568,1117.2920,856.2313,840.6635,,851.4412,840.6635,870.6016,723.3059,,,,,333.9885,896.8457,866.2412,870.6016,161.0064,187.6191,,,,,364.5931,,911.4827,862.2493,628.0581
10:17:00,813.1204,528.1091,1022.6880,883.7744,844.2560,,855.0338,844.2560,867.0091,777.1946,,,,,340.6417,899.5070,870.2331,867.0091,186.2884,198.2641,,,,,842.2898,,956.7241,868.9025,1099.1020
10:18:00,819.1080,611.9360,958.0211,883.7744,846.6511,,865.8115,846.6511,859.8239,781.9847,,,,,345.9642,902.1682,875.5556,859.8239,212.9011,208.9092,,,,,404.5120,,960.7160,872.8944,900.8376
10:19:00,817.9105,753.2441,753.2441,883.7744,847.8486,,870.6016,847.8486,859.8239,793.9600,,,,,351.2867,904.8295,875.5556,859.8239,234.1912,224.8767,,,,,488.3418,,876.8862,878.2169,964.7080
10:20:00,828.6882,535.2943,650.2568,888.5645,849.0461,,881.3794,849.0461,865.8115,798.7501,,,,,357.9399,904.8295,880.8781,865.8115,263.4651,244.8362,,,,,782.4114,,970.0305,882.2087,1060.5130
10:21:00,838.2684,599.9607,580.8003,895.7497,849.0461,,887.3670,849.0461,870.6016,799.9476,,,,,456.4067,910.1520,882.2087,870.6016,304.7146,264.7957,,,,,903.4988,,839.6285,884.8700,1057.8520
10:22:00,841.8610,480.2081,523.3190,904.1324,852.6387,,918.5027,852.6387,876.5893,799.9476,,,,,360.6012,912.8133,882.2087,876.5893,327.3354,287.4164,,,,,1135.0290,,573.5022,887.5313,898.1763
10:23:00,846.6511,423.9243,541.2819,877.7868,852.6387,,706.5405,852.6387,878.9843,811.9229,,,,,359.2705,911.4827,888.8619,878.9843,327.3354,312.6984,,,,,465.7211,,649.3482,890.1926,1004.6270
10:24:00,850.2437,386.8010,718.5158,809.5278,857.4288,,894.5522,857.4288,886.1695,804.7377,,,,,375.2381,915.4746,892.8538,886.1695,328.6660,336.6498,,,,,811.6853,,561.5266,891.5232,985.9981
10:25:00,868.2066,377.2208,622.7137,791.5649,859.8239,,877.7868,859.8239,895.7497,807.1328,,,,,387.2138,916.8052,892.8538,895.7497,327.3354,360.6012,,,,,371.2462,,774.4276,892.8538,427.1328
10:26:00,882.5769,395.1837,658.6395,821.5031,862.2189,,874.1942,862.2189,908.9225,815.5154,,,,,395.1976,916.8052,892.8538,908.9225,322.0129,367.2543,,,,,713.2186,,767.7744,896.8457,525.5995
10:27:00,893.3547,980.7741,615.5286,863.4165,863.4165,,880.1819,863.4165,905.3299,813.1204,,,,,469.7130,920.7971,900.8376,905.3299,332.6579,364.5931,,,,,308.7065,,723.8636,896.8457,1096.4400
10:28:00,900.5398,978.3790,677.7999,877.7868,863.4165,,882.5769,863.4165,911.3176,810.7253,,,,,726.5248,920.7971,899.5070,911.3176,349.9561,352.6174,,,,,268.7876,,783.7420,896.8457,409.8345
10:29:00,907.7250,1008.3170,665.8247,872.9967,867.0091,,880.1819,867.0091,917.3052,811.9229,,,,,435.1166,920.7971,902.1682,917.3052,332.6579,337.9804,,,,,272.7795,,771.7664,903.4988,548.2202
10:30:00,911.3176,983.1691,658.6395,833.4783,869.4041,,876.5893,869.4041,934.0706,815.5154,,,,,380.5606,924.7890,904.8295,934.0706,287.4164,320.6822,,,,,284.7552,,713.2186,907.4908,451.0841
10:31:00,905.3299,948.4409,785.5773,692.1702,875.3917,,883.7744,875.3917,942.4533,819.1080,,,,,373.9075,924.7890,910.1520,942.4533,255.4813,304.7146,,,,,351.2867,,830.3142,908.8214,417.8183
10:32:00,908.9225,704.1455,564.0349,495.7759,877.7868,,884.9720,877.7868,944.8483,815.5154,,,,,371.2462,930.1115,914.1439,944.8483,223.5461,291.4083,,,,,1040.5540,,774.4276,910.1520,1116.4000
10:33:00,904.1324,899.3423,507.7512,356.8629,878.9843,,883.7744,878.9843,932.8730,817.9105,,,,,377.8994,935.4340,912.8133,932.8730,206.2479,284.7552,,,,,971.3611,,814.3466,914.1439,1100.4320
10:34:00,865.8115,898.1448,423.9243,434.7021,882.5769,,892.1571,882.5769,924.4904,755.6391,,,,,380.5606,936.7647,918.1358,924.4904,202.2560,292.7390,,,,,1100.4320,,862.2493,916.8052,1073.8200
10:35:00,892.1571,900.5398,393.9862,528.1091,883.7744,,904.1324,883.7744,917.3052,811.9229,,,,,380.5606,939.4259,916.8052,917.3052,175.6434,307.3759,,,,,509.6319,,868.9025,919.4664,1060.5130
10:36:00,926.8854,907.7250,389.1960,518.5289,884.9720,,911.3176,884.9720,913.7126,819.1080,,,,,375.2381,942.0872,926.1196,913.7126,154.3533,318.0210,,,,,299.3921,,928.7809,923.4583,1003.2960
10:37:00,926.8854,914.9101,401.1713,373.6282,887.3670,,851.4412,887.3670,916.1077,829.8857,,,,,389.8751,946.0791,926.1196,916.1077,154.3533,326.0047,,,,,322.0129,,923.4583,924.7890,1111.0770
10:38:00,920.8978,916.1077,429.9120,397.5787,890.9596,,893.3547,890.9596,919.7002,828.6882,,,,,613.4212,950.0710,927.4503,919.7002,176.9740,328.6660,,,,,348.6255,,938.0953,926.1196,930.1115
10:39:00,919.7002,926.8854,470.6278,884.9720,894.5522,,894.5522,894.5522,926.8854,834.6758,,,,,391.2057,952.7322,935.4340,926.8854,206.2479,331.3273,,,,,380.5606,,943.4178,930.1115,1093.7790
10:40:00,917.3052,931.6755,546.0720,929.2805,894.5522,,894.5522,894.5522,920.8978,833.4783,,,,,391.2057,955.3935,938.0953,920.8978,224.8767,335.3192,,,,,968.6998,,944.7485,932.7728,1035.2310
10:41:00,908.9225,948.4409,610.7384,925.6879,896.9472,,895.7497,896.9472,913.7126,837.0709,,,,,391.2057,955.3935,942.0872,913.7126,236.8524,336.6498,,,,,1036.5620,,944.7485,934.1034,1008.6190
10:42:00,918.5027,979.5765,743.6639,758.0342,898.1448,,899.3423,898.1448,917.3052,838.2684,,,,,384.5526,956.7241,942.0872,917.3052,239.5137,339.3111,,,,,1007.2880,,950.0710,935.4340,999.3043
10:43:00,922.0953,986.7617,967.6013,731.6886,899.3423,,904.1324,899.3423,916.1077,837.0709,,,,,380.5606,959.3854,932.7728,916.1077,255.4813,344.6336,,,,,1032.5700,,954.0629,936.7647,993.9818
10:44:00,922.0953,1002.3300,882.5769,665.8247,902.9349,,908.9225,902.9349,922.0953,837.0709,,,,,376.5688,963.3773,944.7485,922.0953,271.4489,351.2867,,,,,1057.8520,,952.7322,938.0953,988.6593
10:45:00,918.5027,1020.2920,973.5889,780.7872,906.5275,,911.3176,906.5275,918.5027,839.4659,,,,,375.2381,968.6998,948.7404,918.5027,314.0291,356.6093,,,,,1063.1750,,952.7322,939.4259,983.3368
10:46:00,916.1077,911.3176,1020.2920,839.4659,907.7250,,913.7126,907.7250,912.5151,839.4659,,,,,379.2300,971.3611,950.0710,912.5151,357.9399,363.2624,,,,,1073.8200,,958.0548,944.7485,987.3287
10:47:00,916.1077,1053.8230,967.6013,1004.7250,911.3176,,916.1077,911.3176,922.0953,846.6511,,,,,381.8913,970.0305,964.7080,922.0953,380.5606,377.8994,,,,,1107.0850,,960.7160,948.7404,988.6593
10:48:00,919.7002,1055.0210,1014.3050,803.5402,912.5151,,920.8978,912.5151,925.6879,845.4536,,,,,387.2138,972.6917,960.7160,925.6879,403.1814,389.8751,,,,,1136.3590,,963.3773,951.4016,985.9981
10:49:00,918.5027,598.7632,986.7617,722.1084,914.9101,,922.0953,914.9101,942.4533,846.6511,,,,,392.5363,978.0142,958.0548,942.4533,415.1571,407.1733,,,,,1150.9960,,962.0466,954.0629,984.6674
10:50:00,923.2928,781.9847,958.0211,542.4794,917.3052,,922.0953,917.3052,967.6013,849.0461,,,,,403.1814,980.6755,964.7080,967.6013,417.8183,420.4796,,,,,463.0598,,963.3773,955.3935,983.3368
10:51:00,922.0953,1057.4160,664.6271,705.3430,917.3052,373.6282,925.6879,917.3052,990.3543,855.0338,,,,,416.4877,983.3368,963.3773,990.3543,447.0922,436.4472,,,,,916.8052,,964.7080,955.3935,979.3449
10:52:00,920.8978,1047.8360,1057.4160,707.7380,919.7002,371.2332,925.6879,919.7002,980.7741,858.6264,,,,,432.4553,983.3368,966.0386,980.7741,475.0355,456.4067,,,,,356.6093,,968.6998,958.0548,975.3530
10:53:00,912.5151,1037.0580,673.0098,520.9240,920.8978,402.3688,928.0829,920.8978,984.3666,862.2189,,,,,443.1003,984.6674,968.6998,984.3666,485.6805,481.6886,,,,,339.3111,,968.6998,959.3854,980.6755
10:54:00,920.8978,1035.8600,792.7625,646.6643,924.4904,373.6282,929.2805,924.4904,985.5642,861.0214,,,,,444.4310,987.3287,972.6917,985.5642,476.3661,513.6238,,,,,380.5606,,971.3611,960.7160,982.0061
10:55:00,917.3052,1025.0830,920.8978,587.9854,926.8854,374.8257,932.8730,926.8854,919.7002,863.4165,,,,,447.0922,991.3206,968.6998,919.7002,469.7130,552.2121,,,,,351.2867,,968.6998,962.0466,980.6755
10:56:00,920.8978,1025.0830,838.2684,876.5893,928.0829,371.2332,932.8730,928.0829,188.0116,863.4165,,,,,449.7535,992.6512,974.0223,188.0116,465.7211,590.8004,,,,,347.2949,,971.3611,963.3773,983.3368
10:57:00,923.2928,1020.2920,725.7010,638.2816,929.2805,374.8257,936.4656,929.2805,174.8389,862.2189,,,,,453.7454,993.9818,975.3530,174.8389,461.7292,659.9933,,,,,368.5850,,974.0223,964.7080,983.3368
10:58:00,935.2681,1017.8970,1002.3300,1025.0830,931.6755,386.8010,941.2557,931.6755,184.4191,862.2189,,,,,459.0679,995.3124,979.3449,184.4191,459.0679,943.4178,,,,,1188.2540,,974.0223,967.3692,988.6593
10:59:00,938.8607,1015.5020,698.1578,967.6013,935.2681,390.3936,941.2557,935.2681,741.2688,867.0091,,,,,465.7211,995.3124,982.0061,741.2688,456.4067,1011.2800,,,,,1217.5280,,978.0142,968.6998,992.6512
11:00:00,940.0582,1011.9100,785.5773,919.7002,935.2681,397.5787,943.6508,935.2681,1010.7120,862.2189,,,,,488.3418,999.3043,989.9899,1010.7120,455.0760,1087.1260,,,,,529.5914,,976.6836,967.3692,996.6431
11:01:00,937.6632,1003.5270,781.9847,917.3052,938.8607,403.5664,946.0458,938.8607,1015.5020,862.2189,,,,,497.6562,1001.9660,1003.2960,1015.5020,448.4229,1109.7470,,,,,483.0193,,983.3368,972.6917,1012.6110
11:02:00,938.8607,1005.9220,591.5780,969.9963,942.4533,411.9491,948.4409,942.4533,1001.1320,868.2066,,,,,521.6076,1004.6270,985.9981,1001.1320,445.7616,1012.6110,,,,,463.0598,,984.6674,972.6917,1020.5940
11:03:00,948.4409,978.3790,541.2819,805.9352,944.8483,414.3441,952.0335,944.8483,968.7988,864.6140,,,,,582.8167,1003.2960,989.9899,968.7988,443.1003,906.1602,,,,,451.0841,,987.3287,974.0223,1008.6190
11:04:00,948.4409,971.1939,549.6646,914.9101,944.8483,413.1466,953.2310,944.8483,960.4161,868.2066,,,,,665.3158,1005.9580,992.6512,960.4161,440.4391,946.0791,,,,,481.6886,,985.9981,975.3530,1000.6350
11:05:00,953.2310,969.9963,772.4045,908.9225,947.2434,409.5540,955.6260,947.2434,965.2062,874.1942,,,,,1169.6250,1007.2880,996.6431,965.2062,436.4472,809.0241,,,,,883.5394,,989.9899,975.3530,999.3043
11:06:00,955.6260,972.3914,775.9971,999.9345,950.8359,407.1590,959.2186,950.8359,961.6137,876.5893,,,,757.1294,1225.5120,1009.9490,992.6512,961.6137,427.1328,779.7501,,,,,593.4617,,991.3206,978.0142,997.9737
11:07:00,953.2310,968.7988,689.7752,977.1815,952.0335,409.5540,961.6137,952.0335,962.8112,880.1819,,,,733.1780,876.8862,1009.9490,987.3287,962.8112,421.8102,757.1294,,,,,514.9544,,997.9737,978.0142,997.9737
11:08:00,952.0335,969.9963,1195.1310,997.5394,953.2310,415.5416,961.6137,953.2310,972.3914,881.3794,,,,761.1213,1156.3190,1012.6110,992.6512,972.3914,420.4796,715.8798,,,,,483.0193,,1000.6350,980.6755,1001.9660
11:09:00,952.0335,972.3914,775.9971,1056.2180,954.4285,423.9243,962.8112,954.4285,965.2062,886.1695,,,,779.7501,1081.8030,1011.2800,995.3124,965.2062,423.1408,703.9041,,,,,963.3773,,999.3043,982.0061,1001.9660
11:10:00,954.4285,967.6013,802.3427,1052.6260,954.4285,433.5046,965.2062,954.4285,972.3914,886.1695,,,,755.7988,1119.0610,1017.9330,996.6431,972.3914,429.7940,713.2186,,,,,1221.5200,,995.3124,983.3368,1000.6350
11:11:00,960.4161,962.8112,777.1946,964.0087,953.2310,443.0848,966.4038,953.2310,983.1691,888.5645,,,,769.1051,992.6512,1016.6030,991.3206,983.1691,439.1084,750.4763,,,,,942.0872,,1000.6350,983.3368,997.9737
11:12:00,960.4161,972.3914,699.3554,605.9483,955.6260,452.6650,969.9963,955.6260,602.3558,887.3670,,,,809.0241,597.4536,1015.2720,993.9818,602.3558,451.0841,770.4357,,,,,1224.1810,,1000.6350,987.3287,995.3124
11:13:00,969.9963,960.4161,663.4296,773.6020,956.8236,464.6402,971.1939,956.8236,992.7493,892.1571,,,,770.4357,1073.8200,1017.9330,993.9818,992.7493,451.0841,786.4033,,,,,424.4715,,1000.6350,987.3287,997.9737
11:14:00,971.1939,961.6137,670.6148,1070.5890,958.0211,470.6278,973.5889,958.0211,985.5642,895.7497,,,,807.6934,1061.8440,1020.5940,999.3043,985.5642,432.4553,854.2655,,,,,445.7616,,1007.2880,985.9981,1003.2960
11:15:00,977.1815,961.6137,668.2197,1076.5760,959.2186,463.4427,974.7864,959.2186,979.5765,905.3299,,,,797.0483,1051.1990,1021.9250,1003.2960,979.5765,411.1652,920.7971,,,,,875.5556,,1011.2800,983.3368,1005.9580
11:16:00,969.9963,961.6137,720.9108,968.7988,962.8112,467.0353,978.3790,962.8112,979.5765,895.7497,,,,789.0646,1043.2150,1020.5940,1007.2880,979.5765,399.1895,919.4664,,,,,906.1602,,1009.9490,985.9981,1009.9490
11:17:00,972.3914,965.2062,789.1699,1149.6250,964.0087,469.4303,978.3790,964.0087,979.5765,894.5522,,,,783.7420,1043.2150,1021.9250,1015.2720,979.5765,389.8751,1040.5540,,,,,657.3320,,1011.2800,988.6593,1023.2560
11:18:00,975.9840,952.0335,729.2935,716.1207,966.4038,476.6155,977.1815,966.4038,981.9716,899.3423,,,,828.9835,1045.8760,1024.5860,1016.6030,981.9716,381.8913,1132.3680,,,,,572.1716,,1008.6190,991.3206,1027.2480
11:19:00,981.9716,956.8236,932.8730,750.8490,966.4038,477.8130,977.1815,966.4038,984.3666,894.5522,,,,864.9105,1029.9090,1027.2480,1005.9580,984.3666,372.5768,997.9737,,,,,1354.5830,,1008.6190,989.9899,1016.6030
11:20:00,984.3666,966.4038,985.5642,616.7261,967.6013,461.0476,978.3790,967.6013,991.5518,896.9472,,,,890.1926,1020.5940,1029.9090,1011.2800,991.5518,363.2624,888.8619,,,,,548.2202,,1011.2800,991.3206,1019.2640
11:21:00,985.5642,966.4038,869.4041,581.9978,968.7988,449.0724,978.3790,968.7988,999.9345,896.9472,,,,899.5070,1020.5940,1032.5700,1011.2800,999.9345,356.6093,1123.0530,,,,,451.0841,,1013.9410,993.9818,1027.2480
11:22:00,987.9592,975.9840,849.0461,1184.3540,972.3914,435.8996,979.5765,972.3914,1010.7120,896.9472,,,,900.8376,1017.9330,1035.2310,1011.2800,1010.7120,352.6174,1012.6110,,,,,437.7778,,1016.6030,995.3124,1031.2400
11:23:00,992.7493,978.3790,913.7126,1124.4770,974.7864,420.3318,983.1691,974.7864,774.7996,901.7373,,,,915.4746,1017.9330,1044.5460,1009.9490,774.7996,349.9561,1033.9010,,,,,425.8021,,1020.5940,995.3124,1037.8930
11:24:00,972.3914,973.5889,1031.0700,684.9851,975.9840,404.7639,984.3666,975.9840,336.5049,905.3299,,,,934.1034,1019.2640,1060.5130,1013.9410,336.5049,353.9480,1197.5680,,,,,409.8345,,1023.2560,995.3124,1044.5460
11:25:00,967.6013,971.1939,1034.6630,590.3805,978.3790,389.1960,981.9716,978.3790,261.0607,906.5275,,,,967.3692,1017.9330,1093.7790,1013.9410,261.0607,356.6093,1177.6090,,,,,407.1733,,1019.2640,995.3124,1055.1910
11:26:00,1002.3300,968.7988,775.9971,952.0335,978.3790,374.8257,980.7741,978.3790,1038.2550,906.5275,,,,974.0223,1015.2720,828.9835,1016.6030,1038.2550,353.9480,1088.4570,,,,,387.2138,,1019.2640,997.9737,1068.4970
11:27:00,1010.7120,978.3790,716.1207,1004.7250,979.5765,361.6530,984.3666,979.5765,1046.6380,907.7250,,,,972.6917,1015.2720,697.2510,1015.2720,1046.6380,352.6174,,,,,,395.1976,,1015.2720,997.9737,1097.7710
11:28:00,984.3666,975.9840,831.0833,983.1691,979.5765,347.2826,985.5642,979.5765,1047.8360,913.7126,,,,1011.2800,1012.6110,1143.0130,1015.2720,1047.8360,347.2949,1040.5540,,,,,424.4715,,1021.9250,997.9737,1093.7790
11:29:00,991.5518,971.1939,760.4292,981.9716,979.5765,336.5049,984.3666,979.5765,1043.0450,910.1200,,,,1071.1580,1021.9250,577.4941,1019.2640,1043.0450,344.6336,1121.7220,,,,,480.3580,,1016.6030,997.9737,956.7241
11:30:00,997.5394,954.4285,978.3790,981.9716,981.9716,330.5173,985.5642,981.9716,1043.0450,911.3176,,,,1099.1020,1023.2560,1156.3190,1015.2720,1043.0450,343.3030,1076.4810,,,,,1289.3820,,1153.6580,1000.6350,1095.1100
11:31:00,992.7493,941.2557,841.8610,990.3543,984.3666,330.5173,984.3666,984.3666,172.4438,913.7126,,,,1065.8360,1019.2640,1168.2950,1015.2720,172.4438,344.6336,948.7404,,,,,485.6805,,1021.9250,1003.2960,1156.3190
11:32:00,1005.9220,931.6755,1100.5270,1002.3300,985.5642,332.9123,983.1691,985.5642,210.7646,910.1200,,,,918.1358,1012.6110,1153.6580,1019.2640,210.7646,347.2949,888.8619,,,,,453.7454,,1024.5860,1001.9660,1166.9640
11:33:00,1015.5020,923.2928,809.5278,987.9592,985.5642,342.4925,983.1691,985.5642,231.1226,910.1200,,,,863.5799,1013.9410,930.1115,1019.2640,231.1226,348.6255,1001.9660,,,,,436.4472,,1025.9170,1000.6350,1214.8670
11:34:00,1019.0950,935.2681,949.6384,983.1691,983.1691,354.4678,986.7617,983.1691,256.2706,919.7002,,,,858.2574,1016.6030,982.0061,1021.9250,256.2706,349.9561,988.6593,,,,,449.7535,,1027.2480,1001.9660,1237.4870
